audio_path,text
converted_yamamoto/iryou_yamamoto_484.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_59.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_331.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_218.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_107.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_yamamoto/iryou_yamamoto_225.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_50.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_293.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_374.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_186.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_yamamoto/iryou_yamamoto_341.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_87.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_yamamoto/iryou_yamamoto_233.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_441.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_yamamoto/iryou_yamamoto_187.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_5.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_457.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_376.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_82.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_427.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_196.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_129.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_yamamoto/iryou_yamamoto_70.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_436.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_228.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_yamamoto/iryou_yamamoto_99.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_yamamoto/iryou_yamamoto_317.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_yamamoto/iryou_yamamoto_151.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_40.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_349.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_yamamoto/iryou_yamamoto_318.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_yamamoto/iryou_yamamoto_211.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_334.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_79.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_yamamoto/iryou_yamamoto_390.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_yamamoto/iryou_yamamoto_426.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_yamamoto/iryou_yamamoto_386.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_10.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_168.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_yamamoto/iryou_yamamoto_346.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_147.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_yamamoto/iryou_yamamoto_43.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_yamamoto/iryou_yamamoto_358.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_yamamoto/iryou_yamamoto_394.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_22.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_472.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_236.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_462.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_91.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_170.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_63.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_yamamoto/iryou_yamamoto_122.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_316.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_299.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_143.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_118.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_yamamoto/iryou_yamamoto_363.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_yamamoto/iryou_yamamoto_32.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_52.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_166.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_102.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_286.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_325.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_yamamoto/iryou_yamamoto_165.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_302.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_383.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_224.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_183.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_yamamoto/iryou_yamamoto_95.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_479.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_226.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_324.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_326.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_104.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_429.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_yamamoto/iryou_yamamoto_492.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_101.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_345.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_75.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_176.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_359.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_242.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_332.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_274.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_266.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_443.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_321.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_yamamoto/iryou_yamamoto_237.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_yamamoto/iryou_yamamoto_24.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_42.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_23.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_409.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_yamamoto/iryou_yamamoto_417.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_yamamoto/iryou_yamamoto_133.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_yamamoto/iryou_yamamoto_157.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_120.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_yamamoto/iryou_yamamoto_83.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_232.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_221.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_148.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_yamamoto/iryou_yamamoto_307.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_217.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_212.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_465.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_261.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_yamamoto/iryou_yamamoto_485.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_160.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_361.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_294.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_150.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_yamamoto/iryou_yamamoto_4.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_154.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_431.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_281.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_419.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_46.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_yamamoto/iryou_yamamoto_144.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_243.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_yamamoto/iryou_yamamoto_127.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_92.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_128.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_260.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_199.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_yamamoto/iryou_yamamoto_344.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_173.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_311.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_433.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_yamamoto/iryou_yamamoto_45.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_191.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_451.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_435.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_438.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_yamamoto/iryou_yamamoto_375.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_445.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_yamamoto/iryou_yamamoto_322.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_487.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_yamamoto/iryou_yamamoto_159.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_yamamoto/iryou_yamamoto_85.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_yamamoto/iryou_yamamoto_100.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_140.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_486.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_yamamoto/iryou_yamamoto_134.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_414.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_329.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_425.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_14.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_yamamoto/iryou_yamamoto_110.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_135.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_yamamoto/iryou_yamamoto_55.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_yamamoto/iryou_yamamoto_424.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_yamamoto/iryou_yamamoto_89.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_400.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_142.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_yamamoto/iryou_yamamoto_185.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_275.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_267.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_yamamoto/iryou_yamamoto_114.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_yamamoto/iryou_yamamoto_31.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_yamamoto/iryou_yamamoto_392.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_yamamoto/iryou_yamamoto_410.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_149.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_yamamoto/iryou_yamamoto_470.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_282.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_yamamoto/iryou_yamamoto_206.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_yamamoto/iryou_yamamoto_11.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_yamamoto/iryou_yamamoto_35.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_yamamoto/iryou_yamamoto_47.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_yamamoto/iryou_yamamoto_80.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_yamamoto/iryou_yamamoto_246.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_yamamoto/iryou_yamamoto_203.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_370.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_yamamoto/iryou_yamamoto_53.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_yamamoto/iryou_yamamoto_156.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_yamamoto/iryou_yamamoto_121.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
